Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.02     0.00        1     0.00     0.00  std::vector<std::set<long, std::less<long>, std::allocator<long> >, std::allocator<std::set<long, std::less<long>, std::allocator<long> > > >::vector()
  0.00      0.02     0.00        1     0.00     0.00  std::vector<std::set<long, std::less<long>, std::allocator<long> >, std::allocator<std::set<long, std::less<long>, std::allocator<long> > > >::~vector()
  0.00      0.02     0.00        1     0.00     0.00  void std::_Destroy<std::set<long, std::less<long>, std::allocator<long> >*>(std::set<long, std::less<long>, std::allocator<long> >*, std::set<long, std::less<long>, std::allocator<long> >*)
  0.00      0.02     0.00        1     0.00     0.00  void std::_Destroy<std::set<long, std::less<long>, std::allocator<long> >*, std::set<long, std::less<long>, std::allocator<long> > >(std::set<long, std::less<long>, std::allocator<long> >*, std::set<long, std::less<long>, std::allocator<long> >*, std::allocator<std::set<long, std::less<long>, std::allocator<long> > >&)

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.

 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2020 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 2 byte(s) for 49.99% of 0.02 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]    100.0    0.00    0.02                 main [1]
                0.00    0.02       1/1           Part2(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
                0.00    0.00       1/1           Part1(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
                0.00    0.00       2/2           Input(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [420]
                0.00    0.00       2/2           std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::system_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&) [436]
                0.00    0.00       2/2           std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&) [432]
                0.00    0.00       2/2           std::chrono::duration<long, std::ratio<1l, 1000000l> >::count() const [423]
-----------------------------------------------
                0.00    0.00     234/83054       Part2(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
                0.00    0.00     468/83054       void __gnu_cxx::new_allocator<std::vector<long, std::allocator<long> > >::construct<std::vector<long, std::allocator<long> >, std::vector<long, std::allocator<long> > const&>(std::vector<long, std::allocator<long> >*, std::vector<long, std::allocator<long> > const&) [19]
                0.00    0.00   13276/83054       reciproque(long, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >) [12]
                0.00    0.00   16110/83054       Location(long, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >) [11]
                0.00    0.01   52966/83054       void std::_Construct<std::vector<long, std::allocator<long> >, std::vector<long, std::allocator<long> > const&>(std::vector<long, std::allocator<long> >*, std::vector<long, std::allocator<long> > const&) [4]
[2]     96.8    0.00    0.02   83054         std::vector<long, std::allocator<long> >::vector(std::vector<long, std::allocator<long> > const&) [2]
                0.01    0.00   83054/83054       std::vector<long, std::allocator<long> >::end() const [10]
                0.01    0.00   83054/88818       std::vector<long, std::allocator<long> >::size() const [9]
                0.00    0.00   83054/85936       std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() const [45]
                0.00    0.00   83054/83054       __gnu_cxx::__alloc_traits<std::allocator<long>, long>::_S_select_on_copy(std::allocator<long> const&) [59]
                0.00    0.00   83054/167277      std::allocator<long>::~allocator() [33]
                0.00    0.00   83054/83054       std::_Vector_base<long, std::allocator<long> >::_Vector_base(unsigned long, std::allocator<long> const&) [64]
                0.00    0.00   83054/170159      std::_Vector_base<long, std::allocator<long> >::_M_get_Tp_allocator() [31]
                0.00    0.00   83054/83054       std::vector<long, std::allocator<long> >::begin() const [60]
                0.00    0.00   83054/83054       long* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, long>(__gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >, long*, std::allocator<long>&) [71]
-----------------------------------------------
                0.00    0.02       1/1           main [1]
[3]     90.0    0.00    0.02       1         Part2(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
                0.00    0.01    1514/1654        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::vector(std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > const&) [6]
                0.00    0.00     749/889         Location(long, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >) [11]
                0.00    0.00     765/765         reciproque(long, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >) [12]
                0.00    0.00       7/14          Parse(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [14]
                0.00    0.00     234/83054       std::vector<long, std::allocator<long> >::vector(std::vector<long, std::allocator<long> > const&) [2]
                0.00    0.00     107/107         std::vector<long, std::allocator<long> >::push_back(long const&) [23]
                0.00    0.00    2868/2868        std::operator!=(std::_Rb_tree_const_iterator<long> const&, std::_Rb_tree_const_iterator<long> const&) [132]
                0.00    0.00    2853/2853        std::_Rb_tree_const_iterator<long>::operator*() const [133]
                0.00    0.00    2853/2853        std::_Rb_tree_const_iterator<long>::operator++() [134]
                0.00    0.00    1521/1696        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::~vector() [168]
                0.00    0.00    1521/1661        std::vector<std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >, std::allocator<std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > >::operator[](unsigned long) [172]
                0.00    0.00    1028/1028        std::vector<std::set<long, std::less<long>, std::allocator<long> >, std::allocator<std::set<long, std::less<long>, std::allocator<long> > > >::operator[](unsigned long) [208]
                0.00    0.00     883/7613        std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [93]
                0.00    0.00     772/772         std::set<long, std::less<long>, std::allocator<long> >::insert(long&&) [232]
                0.00    0.00     702/88860       std::vector<long, std::allocator<long> >::operator[](unsigned long) [43]
                0.00    0.00     244/84223       std::vector<long, std::allocator<long> >::~vector() [51]
                0.00    0.00     241/29714       bool __gnu_cxx::operator!=<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > const&) [80]
                0.00    0.00     241/241         std::set<long, std::less<long>, std::allocator<long> >::insert(long const&) [281]
                0.00    0.00     234/29620       __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >::operator*() const [81]
                0.00    0.00     234/234         long const& std::max<long>(long const&, long const&) [286]
                0.00    0.00     234/28053       __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >::operator++() [82]
                0.00    0.00     116/116         bool __gnu_cxx::operator!=<long*, std::vector<long, std::allocator<long> > >(__gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > const&, __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > > const&) [297]
                0.00    0.00     107/107         __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::operator*() const [300]
                0.00    0.00     107/107         __gnu_cxx::__normal_iterator<long*, std::vector<long, std::allocator<long> > >::operator++() [299]
                0.00    0.00     106/125         long const& std::min<long>(long const&, long const&) [296]
                0.00    0.00      27/504         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long) [251]
                0.00    0.00      18/1442        std::__cxx11::stol(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [194]
                0.00    0.00      15/15          std::set<long, std::less<long>, std::allocator<long> >::begin() const [346]
                0.00    0.00      15/15          std::set<long, std::less<long>, std::allocator<long> >::end() const [345]
                0.00    0.00      10/479         std::vector<long, std::allocator<long> >::vector() [273]
                0.00    0.00       9/1450        std::vector<long, std::allocator<long> >::begin() [192]
                0.00    0.00       9/1450        std::vector<long, std::allocator<long> >::end() [191]
                0.00    0.00       7/14          std::vector<std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >, std::allocator<std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > >::push_back(std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >&&) [363]
                0.00    0.00       7/7           std::set<long, std::less<long>, std::allocator<long> >::set() [400]
                0.00    0.00       7/7           std::vector<std::set<long, std::less<long>, std::allocator<long> >, std::allocator<std::set<long, std::less<long>, std::allocator<long> > > >::push_back(std::set<long, std::less<long>, std::allocator<long> >&&) [402]
                0.00    0.00       7/21          std::set<long, std::less<long>, std::allocator<long> >::~set() [326]
                0.00    0.00       7/1753        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::begin() [159]
                0.00    0.00       7/1753        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::end() [158]
                0.00    0.00       3/488         splitString(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [252]
                0.00    0.00       3/488         std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector() [266]
                0.00    0.00       1/2           std::vector<std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >, std::allocator<std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > >::vector() [438]
                0.00    0.00       1/1           std::vector<std::set<long, std::less<long>, std::allocator<long> >, std::allocator<std::set<long, std::less<long>, std::allocator<long> > > >::vector() [454]
                0.00    0.00       1/1           std::vector<std::set<long, std::less<long>, std::allocator<long> >, std::allocator<std::set<long, std::less<long>, std::allocator<long> > > >::~vector() [455]
                0.00    0.00       1/2           std::vector<std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >, std::allocator<std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > >::~vector() [439]
-----------------------------------------------
                0.00    0.01   52966/52966       std::vector<long, std::allocator<long> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*>(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*) [5]
[4]     61.7    0.00    0.01   52966         void std::_Construct<std::vector<long, std::allocator<long> >, std::vector<long, std::allocator<long> > const&>(std::vector<long, std::allocator<long> >*, std::vector<long, std::allocator<long> > const&) [4]
                0.00    0.01   52966/83054       std::vector<long, std::allocator<long> >::vector(std::vector<long, std::allocator<long> > const&) [2]
                0.00    0.00   52966/53994       std::vector<long, std::allocator<long> > const& std::forward<std::vector<long, std::allocator<long> > const&>(std::remove_reference<std::vector<long, std::allocator<long> > const&>::type&) [76]
                0.00    0.00   52966/61789       operator new(unsigned long, void*) [73]
-----------------------------------------------
                0.00    0.01    1654/1654        std::vector<long, std::allocator<long> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*>(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*) [7]
[5]     61.7    0.00    0.01    1654         std::vector<long, std::allocator<long> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*>(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*) [5]
                0.00    0.01   52966/52966       void std::_Construct<std::vector<long, std::allocator<long> >, std::vector<long, std::allocator<long> > const&>(std::vector<long, std::allocator<long> >*, std::vector<long, std::allocator<long> > const&) [4]
                0.00    0.00   54620/54620       bool __gnu_cxx::operator!=<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > const&) [75]
                0.00    0.00   52966/52966       __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >::operator*() const [79]
                0.00    0.00   52966/108470      std::vector<long, std::allocator<long> >* std::__addressof<std::vector<long, std::allocator<long> > >(std::vector<long, std::allocator<long> >&) [41]
                0.00    0.00   52966/52966       __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >::operator++() [78]
-----------------------------------------------
                0.00    0.00     140/1654        Part1(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
                0.00    0.01    1514/1654        Part2(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
[6]     61.7    0.00    0.01    1654         std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::vector(std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > const&) [6]
                0.00    0.01    1654/1654        std::vector<long, std::allocator<long> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*, std::vector<long, std::allocator<long> > >(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*, std::allocator<std::vector<long, std::allocator<long> > >&) [8]
                0.00    0.00    1654/1838        std::_Vector_base<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::_M_get_Tp_allocator() const [156]
                0.00    0.00    1654/1654        __gnu_cxx::__alloc_traits<std::allocator<std::vector<long, std::allocator<long> > >, std::vector<long, std::allocator<long> > >::_S_select_on_copy(std::allocator<std::vector<long, std::allocator<long> > > const&) [173]
                0.00    0.00    1654/2022        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::size() const [143]
                0.00    0.00    1654/1654        std::_Vector_base<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::_Vector_base(unsigned long, std::allocator<std::vector<long, std::allocator<long> > > const&) [178]
                0.00    0.00    1654/3534        std::_Vector_base<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::_M_get_Tp_allocator() [103]
                0.00    0.00    1654/3350        std::allocator<std::vector<long, std::allocator<long> > >::~allocator() [107]
                0.00    0.00    1654/1654        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::end() const [174]
                0.00    0.00    1654/1654        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::begin() const [175]
-----------------------------------------------
                0.00    0.01    1654/1654        std::vector<long, std::allocator<long> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*, std::vector<long, std::allocator<long> > >(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*, std::allocator<std::vector<long, std::allocator<long> > >&) [8]
[7]     61.7    0.00    0.01    1654         std::vector<long, std::allocator<long> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*>(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*) [7]
                0.00    0.01    1654/1654        std::vector<long, std::allocator<long> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*>(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*) [5]
-----------------------------------------------
                0.00    0.01    1654/1654        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::vector(std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > const&) [6]
[8]     61.7    0.00    0.01    1654         std::vector<long, std::allocator<long> >* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*, std::vector<long, std::allocator<long> > >(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*, std::allocator<std::vector<long, std::allocator<long> > >&) [8]
                0.00    0.01    1654/1654        std::vector<long, std::allocator<long> >* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*>(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> > const*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >, std::vector<long, std::allocator<long> >*) [7]
-----------------------------------------------
                0.00    0.00    5764/88818       std::vector<long, std::allocator<long> >::_M_check_len(unsigned long, char const*) const [15]
                0.01    0.00   83054/88818       std::vector<long, std::allocator<long> >::vector(std::vector<long, std::allocator<long> > const&) [2]
[9]     50.0    0.01    0.00   88818         std::vector<long, std::allocator<long> >::size() const [9]
-----------------------------------------------
                0.01    0.00   83054/83054       std::vector<long, std::allocator<long> >::vector(std::vector<long, std::allocator<long> > const&) [2]
[10]    50.0    0.01    0.00   83054         std::vector<long, std::allocator<long> >::end() const [10]
                0.00    0.00   83054/166108      __gnu_cxx::__normal_iterator<long const*, std::vector<long, std::allocator<long> > >::__normal_iterator(long const* const&) [36]
-----------------------------------------------
                0.00    0.00     140/889         Part1(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
                0.00    0.00     749/889         Part2(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
[11]    18.8    0.00    0.00     889         Location(long, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >) [11]
                0.00    0.00   16110/83054       std::vector<long, std::allocator<long> >::vector(std::vector<long, std::allocator<long> > const&) [2]
                0.00    0.00   48330/88860       std::vector<long, std::allocator<long> >::operator[](unsigned long) [43]
                0.00    0.00   16146/29714       bool __gnu_cxx::operator!=<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > const&) [80]
                0.00    0.00   16110/29620       __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >::operator*() const [81]
                0.00    0.00   16110/84223       std::vector<long, std::allocator<long> >::~vector() [51]
                0.00    0.00   15257/28053       __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >::operator++() [82]
                0.00    0.00     889/1753        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::begin() [159]
                0.00    0.00     889/1753        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::end() [158]
-----------------------------------------------
                0.00    0.00     765/765         Part2(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [3]
[12]    15.5    0.00    0.00     765         reciproque(long, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >) [12]
                0.00    0.00   13276/83054       std::vector<long, std::allocator<long> >::vector(std::vector<long, std::allocator<long> > const&) [2]
                0.00    0.00   39828/88860       std::vector<long, std::allocator<long> >::operator[](unsigned long) [43]
                0.00    0.00   13327/29714       bool __gnu_cxx::operator!=<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >(__gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > const&, __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > > const&) [80]
                0.00    0.00   13276/29620       __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >::operator*() const [81]
                0.00    0.00   13276/84223       std::vector<long, std::allocator<long> >::~vector() [51]
                0.00    0.00   12562/28053       __gnu_cxx::__normal_iterator<std::vector<long, std::allocator<long> >*, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > >::operator++() [82]
                0.00    0.00     765/1753        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::begin() [159]
                0.00    0.00     765/1753        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::end() [158]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[13]    10.0    0.00    0.00       1         Part1(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [13]
                0.00    0.00     140/1654        std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >::vector(std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > > const&) [6]
                0.00    0.00     140/889         Location(long, std::vector<std::vector<long, std::allocator<long> >, std::allocator<std::vector<long, std::allocator<long> > > >) [11]
